recipient,amount
0x4dd74e17cd0ce65d1fa6aa27c20fe678221ba01a,0.14
0x6709c80c91db30b2e96675e5ba716fe974eb281d,0.14
0xeb6423fb4c487f580d2d0d24dbdd26cb5e2748e5,0.22
0x0e7c7e47e1972797f6e282d9145ce18d4be8a47b,0.22
0x9a676356ba8b876c986b3537eee395b488f05a4d,0.25
0xc516ec61bd59c66eef022183a5dff42ffbba52ad,0.18
0xc8de7d523502f329847c1fce13fa6d928c519666,0.35
0xbbf01836dfb523655fecf57613e8410f8ff2c6f9,0.62
0xf4408d2710c5277f9f0f2483f80b299b5a1087a7,0.66
0x276452ae4580513f06485d61d5479495a99525e1,0.72
0x22a58032a60296699f3199fc8cabf969d564d92c,0.52
0xf0ee45c02747120c51f03d729554f7190f3b9276,1.69
0x1a25242f62165b5002ca0903f02bc1da9be1e0f8,1.92
0x0a10937538ce86bc633f892dc4d4b06fbf2d39c0,3.27
0x6f9b961c6aa36fe989b3adbc3ade71501951da5e,3.33
0x7df36d3a5a2ff713a8bfa7230c4dccd20973515c,3.34
0xfeba472cecfc9de6b698f3a36f9c6938eb9cf2b5,3.34
0x16b9c7e68d7568cbcb909ee5f079a2ddc37ec844,4.42
0x801f12ef63a480b2ec2b6ddf1e579ac6dbcdd32f,4.83
0xcef13daa45ca6ca8b1af80e20280c7e5f6016b3c,5.15
0x4cc25e0366c564847546f2feda3d7f0d9155b9ac,9.42
0xa60b57183494973d6f5dad9d967ca90982167455,18.83
0xc1dd65aa481fcfa7be80fa6cb6d2fab8878cb04f,20.11
0xca0b60b9ce318bcc9e387abfeb22d98a9127c352,8.35
0xf219c16f0ac8e822d528c381b87a3895ee9ace20,23.60
0xb7c68afffa311fe6fdd8a8d95bf9b419399f244c,9.75
0x1bd1e0b7b7c4a3431ba3dde8ea4a78af1f789927,26.58
0x77261f97af01fb368f7576da5dc2c5f9af93d45a,29.11
0x77a3e747f34043d68864acaf95156e2174f893c6,22.31
0xe88c3350e55182fd31fbcb7234c75d05015279e8,48.52
0x22510fe99f63ae03ba792c21a29ec10fd87cae08,23.61
0x9457eec3fb68292266a129a0ea78251fc8324f23,54.64
0x013b2642fd79e099c7c9a87cba516e0fad0177d1,68.13
0x2c59ace01aef3f6143c61372afb225d81b786e79,89.95
0x3e2b2a9c96a6af64f3e5c9c32f111bed739fdebc,39.18
0xdcb906044452856242401323e4c76df9f15690e1,89.01
0x79eb604cce423dd1cba290ec946646649f4e70ec,38.11
0x6ef2730ca247a63bc2c11dc025052d0d97351e32,195.23
0xe2823659be02e0f48a4660e4da008b5e1abfdf29,251.41
0x55a3df57b7aaec16a162fd5316f35bec082821cf,1496.94
0x03520aac0f910db3bc8bffade9a5d5b27a4ac309,1431.24
